H1	H2	H3	Angle
3tkcH_10	3tkcG_6	3tkcH_6	 69.976 
3tkcH_10	3tkcH_12	3tkcH_8	 81.380 
3tkcH_10	3tkcH_12	3tkcG_13	 106.064 
3tkcH_10	3tkcH_12	3tkcH_9	 88.154 
3tkcH_10	3tkcH_12	3tkcH_1	 10.113 
3tkcH_10	3tkcH_12	3tkcH_10	 0.000 
3tkcH_10	3tkcH_12	3tkcH_11	 27.406 
3tkcH_10	3tkcH_12	3tkcG_5	 42.847 
3tkcH_10	3tkcH_12	3tkcH_14	 89.683 
3tkcH_10	3tkcH_12	3tkcH_3	 124.403 
3tkcH_10	3tkcH_12	3tkcH_4	 62.207 
3tkcH_10	3tkcH_12	3tkcG_6	 42.724 
3tkcH_10	3tkcH_12	3tkcH_12	 90.000 
3tkcH_10	3tkcH_12	3tkcG_2	 67.031 
3tkcH_10	3tkcH_12	3tkcG_7	 76.762 
3tkcH_10	3tkcH_12	3tkcH_6	 58.433 
3tkcH_10	3tkcG_2	3tkcH_8	 116.767 
3tkcH_10	3tkcG_2	3tkcG_13	 93.137 
3tkcH_10	3tkcG_2	3tkcH_9	 43.770 
3tkcH_10	3tkcG_2	3tkcH_1	 22.169 
3tkcH_10	3tkcG_2	3tkcH_10	 0.000 
3tkcH_10	3tkcG_2	3tkcH_11	 6.418 
3tkcH_10	3tkcG_2	3tkcG_5	 34.455 
3tkcH_10	3tkcG_2	3tkcH_14	 61.786 
3tkcH_10	3tkcG_2	3tkcH_3	 92.706 
3tkcH_10	3tkcG_2	3tkcH_4	 36.871 
3tkcH_10	3tkcG_2	3tkcG_6	 24.040 
3tkcH_10	3tkcG_2	3tkcH_12	 35.952 
3tkcH_10	3tkcG_2	3tkcG_2	 90.000 
3tkcH_10	3tkcG_2	3tkcG_7	 92.194 
3tkcH_10	3tkcG_2	3tkcH_6	 34.894 
3tkcH_10	3tkcG_7	3tkcH_8	 152.545 
3tkcH_10	3tkcG_7	3tkcG_13	 80.369 
3tkcH_10	3tkcG_7	3tkcH_9	 42.274 
3tkcH_10	3tkcG_7	3tkcH_1	 17.824 
3tkcH_10	3tkcG_7	3tkcH_10	 0.000 
3tkcH_10	3tkcG_7	3tkcH_11	 1.046 
3tkcH_10	3tkcG_7	3tkcG_5	 25.443 
3tkcH_10	3tkcG_7	3tkcH_14	 52.615 
3tkcH_10	3tkcG_7	3tkcH_3	 94.831 
3tkcH_10	3tkcG_7	3tkcH_4	 37.439 
3tkcH_10	3tkcG_7	3tkcG_6	 10.665 
3tkcH_10	3tkcG_7	3tkcH_12	 34.312 
3tkcH_10	3tkcG_7	3tkcG_2	 65.158 
3tkcH_10	3tkcG_7	3tkcG_7	 90.000 
3tkcH_10	3tkcG_7	3tkcH_6	 32.950 
3tkcH_10	3tkcH_6	3tkcH_8	 105.692 
3tkcH_10	3tkcH_6	3tkcG_13	 151.592 
3tkcH_10	3tkcH_6	3tkcH_9	 64.278 
3tkcH_10	3tkcH_6	3tkcH_1	 31.049 
3tkcH_10	3tkcH_6	3tkcH_10	 0.000 
3tkcH_10	3tkcH_6	3tkcH_11	 21.134 
3tkcH_10	3tkcH_6	3tkcG_5	 63.150 
3tkcH_10	3tkcH_6	3tkcH_14	 147.760 
3tkcH_10	3tkcH_6	3tkcH_3	 120.708 
3tkcH_10	3tkcH_6	3tkcH_4	 113.619 
3tkcH_10	3tkcH_6	3tkcG_6	 45.920 
3tkcH_10	3tkcH_6	3tkcH_12	 64.401 
3tkcH_10	3tkcH_6	3tkcG_2	 108.276 
3tkcH_10	3tkcH_6	3tkcG_7	 96.199 
3tkcH_10	3tkcH_6	3tkcH_6	 90.000 
3tkcH_11	3tkcH_8	3tkcH_8	 90.000 
3tkcH_11	3tkcH_8	3tkcG_13	 69.662 
3tkcH_11	3tkcH_8	3tkcH_9	 35.261 
3tkcH_11	3tkcH_8	3tkcH_1	 16.351 
3tkcH_11	3tkcH_8	3tkcH_10	 1.409 
3tkcH_11	3tkcH_8	3tkcH_11	 0.000 
3tkcH_11	3tkcH_8	3tkcG_5	 22.846 
3tkcH_11	3tkcH_8	3tkcH_14	 44.517 
3tkcH_11	3tkcH_8	3tkcH_3	 82.421 
3tkcH_11	3tkcH_8	3tkcH_4	 27.801 
3tkcH_11	3tkcH_8	3tkcG_6	 11.368 
3tkcH_11	3tkcH_8	3tkcH_12	 28.726 
3tkcH_11	3tkcH_8	3tkcG_2	 43.743 
3tkcH_11	3tkcH_8	3tkcG_7	 24.511 
3tkcH_11	3tkcH_8	3tkcH_6	 25.663 
3tkcH_11	3tkcG_13	3tkcH_8	 79.976 
3tkcH_11	3tkcG_13	3tkcG_13	 90.000 
3tkcH_11	3tkcG_13	3tkcH_9	 39.639 
3tkcH_11	3tkcG_13	3tkcH_1	 18.471 
3tkcH_11	3tkcG_13	3tkcH_10	 10.500 
3tkcH_11	3tkcG_13	3tkcH_11	 0.000 
3tkcH_11	3tkcG_13	3tkcG_5	 23.417 
3tkcH_11	3tkcG_13	3tkcH_14	 23.519 
3tkcH_11	3tkcG_13	3tkcH_3	 99.009 
3tkcH_11	3tkcG_13	3tkcH_4	 24.050 
3tkcH_11	3tkcG_13	3tkcG_6	 30.078 
3tkcH_11	3tkcG_13	3tkcH_12	 26.010 
3tkcH_11	3tkcG_13	3tkcG_2	 59.917 
3tkcH_11	3tkcG_13	3tkcG_7	 67.861 
3tkcH_11	3tkcG_13	3tkcH_6	 12.911 
3tkcH_11	3tkcH_9	3tkcH_8	 111.292 
3tkcH_11	3tkcH_9	3tkcG_13	 101.362 
3tkcH_11	3tkcH_9	3tkcH_9	 90.000 
3tkcH_11	3tkcH_9	3tkcH_1	 26.845 
3tkcH_11	3tkcH_9	3tkcH_10	 18.207 
3tkcH_11	3tkcH_9	3tkcH_11	 0.000 
3tkcH_11	3tkcH_9	3tkcG_5	 31.501 
3tkcH_11	3tkcH_9	3tkcH_14	 75.029 
3tkcH_11	3tkcH_9	3tkcH_3	 133.829 
3tkcH_11	3tkcH_9	3tkcH_4	 67.304 
3tkcH_11	3tkcH_9	3tkcG_6	 55.177 
3tkcH_11	3tkcH_9	3tkcH_12	 51.489 
3tkcH_11	3tkcH_9	3tkcG_2	 86.290 
3tkcH_11	3tkcH_9	3tkcG_7	 106.730 
3tkcH_11	3tkcH_9	3tkcH_6	 58.093 
3tkcH_11	3tkcH_1	3tkcH_8	 111.256 
3tkcH_11	3tkcH_1	3tkcG_13	 92.945 
3tkcH_11	3tkcH_1	3tkcH_9	 67.856 
3tkcH_11	3tkcH_1	3tkcH_1	 90.000 
3tkcH_11	3tkcH_1	3tkcH_10	 52.014 
3tkcH_11	3tkcH_1	3tkcH_11	 0.000 
3tkcH_11	3tkcH_1	3tkcG_5	 73.510 
3tkcH_11	3tkcH_1	3tkcH_14	 84.590 
3tkcH_11	3tkcH_1	3tkcH_3	 85.922 
3tkcH_11	3tkcH_1	3tkcH_4	 97.149 
3tkcH_11	3tkcH_1	3tkcG_6	 86.122 
3tkcH_11	3tkcH_1	3tkcH_12	 56.934 
3tkcH_11	3tkcH_1	3tkcG_2	 117.342 
3tkcH_11	3tkcH_1	3tkcG_7	 107.703 
3tkcH_11	3tkcH_1	3tkcH_6	 87.425 
3tkcH_11	3tkcH_10	3tkcH_8	 174.230 
3tkcH_11	3tkcH_10	3tkcG_13	 134.798 
3tkcH_11	3tkcH_10	3tkcH_9	 127.664 
3tkcH_11	3tkcH_10	3tkcH_1	 76.799 
3tkcH_11	3tkcH_10	3tkcH_10	 90.000 
3tkcH_11	3tkcH_10	3tkcH_11	 0.000 
3tkcH_11	3tkcH_10	3tkcG_5	 70.032 
3tkcH_11	3tkcH_10	3tkcH_14	 119.748 
3tkcH_11	3tkcH_10	3tkcH_3	 140.429 
3tkcH_11	3tkcH_10	3tkcH_4	 139.286 
3tkcH_11	3tkcH_10	3tkcG_6	 163.707 
3tkcH_11	3tkcH_10	3tkcH_12	 107.249 
3tkcH_11	3tkcH_10	3tkcG_2	 157.865 
3tkcH_11	3tkcH_10	3tkcG_7	 176.160 
3tkcH_11	3tkcH_10	3tkcH_6	 127.102 
3tkcH_11	3tkcH_11	3tkcH_8	 90.000 
3tkcH_11	3tkcH_11	3tkcG_13	 90.000 
3tkcH_11	3tkcH_11	3tkcH_9	 90.000 
3tkcH_11	3tkcH_11	3tkcH_1	 90.000 
3tkcH_11	3tkcH_11	3tkcH_10	 90.000 
3tkcH_11	3tkcH_11	3tkcH_11	 90.000 
3tkcH_11	3tkcH_11	3tkcG_5	 90.000 
3tkcH_11	3tkcH_11	3tkcH_14	 90.000 
3tkcH_11	3tkcH_11	3tkcH_3	 90.000 
3tkcH_11	3tkcH_11	3tkcH_4	 90.000 
3tkcH_11	3tkcH_11	3tkcG_6	 90.000 
3tkcH_11	3tkcH_11	3tkcH_12	 90.000 
3tkcH_11	3tkcH_11	3tkcG_2	 90.000 
3tkcH_11	3tkcH_11	3tkcG_7	 90.000 
3tkcH_11	3tkcH_11	3tkcH_6	 90.000 
3tkcH_11	3tkcG_5	3tkcH_8	 86.618 
3tkcH_11	3tkcG_5	3tkcG_13	 103.353 
3tkcH_11	3tkcG_5	3tkcH_9	 56.344 
3tkcH_11	3tkcG_5	3tkcH_1	 48.136 
3tkcH_11	3tkcG_5	3tkcH_10	 36.226 
3tkcH_11	3tkcG_5	3tkcH_11	 0.000 
3tkcH_11	3tkcG_5	3tkcG_5	 90.000 
3tkcH_11	3tkcG_5	3tkcH_14	 101.503 
3tkcH_11	3tkcG_5	3tkcH_3	 87.132 
3tkcH_11	3tkcG_5	3tkcH_4	 90.127 
3tkcH_11	3tkcG_5	3tkcG_6	 58.086 
3tkcH_11	3tkcG_5	3tkcH_12	 59.315 
3tkcH_11	3tkcG_5	3tkcG_2	 93.765 
3tkcH_11	3tkcG_5	3tkcG_7	 81.057 
3tkcH_11	3tkcG_5	3tkcH_6	 86.759 
3tkcH_11	3tkcH_14	3tkcH_8	 97.080 
3tkcH_11	3tkcH_14	3tkcG_13	 147.465 
3tkcH_11	3tkcH_14	3tkcH_9	 57.909 
3tkcH_11	3tkcH_14	3tkcH_1	 25.192 
3tkcH_11	3tkcH_14	3tkcH_10	 17.489 
3tkcH_11	3tkcH_14	3tkcH_11	 0.000 
3tkcH_11	3tkcH_14	3tkcG_5	 32.646 
3tkcH_11	3tkcH_14	3tkcH_14	 90.000 
3tkcH_11	3tkcH_14	3tkcH_3	 117.801 
3tkcH_11	3tkcH_14	3tkcH_4	 58.271 
3tkcH_11	3tkcH_14	3tkcG_6	 46.361 
3tkcH_11	3tkcH_14	3tkcH_12	 44.851 
3tkcH_11	3tkcH_14	3tkcG_2	 87.210 
3tkcH_11	3tkcH_14	3tkcG_7	 87.271 
3tkcH_11	3tkcH_14	3tkcH_6	 34.109 
3tkcH_11	3tkcH_3	3tkcH_8	 69.788 
3tkcH_11	3tkcH_3	3tkcG_13	 62.912 
3tkcH_11	3tkcH_3	3tkcH_9	 25.034 
3tkcH_11	3tkcH_3	3tkcH_1	 16.574 
3tkcH_11	3tkcH_3	3tkcH_10	 8.481 
3tkcH_11	3tkcH_3	3tkcH_11	 0.000 
3tkcH_11	3tkcH_3	3tkcG_5	 21.576 
3tkcH_11	3tkcH_3	3tkcH_14	 36.274 
3tkcH_11	3tkcH_3	3tkcH_3	 90.000 
3tkcH_11	3tkcH_3	3tkcH_4	 28.646 
3tkcH_11	3tkcH_3	3tkcG_6	 22.900 
3tkcH_11	3tkcH_3	3tkcH_12	 13.542 
3tkcH_11	3tkcH_3	3tkcG_2	 51.011 
3tkcH_11	3tkcH_3	3tkcG_7	 57.898 
3tkcH_11	3tkcH_3	3tkcH_6	 22.548 
3tkcH_11	3tkcH_4	3tkcH_8	 130.610 
3tkcH_11	3tkcH_4	3tkcG_13	 140.830 
3tkcH_11	3tkcH_4	3tkcH_9	 68.497 
3tkcH_11	3tkcH_4	3tkcH_1	 29.200 
3tkcH_11	3tkcH_4	3tkcH_10	 15.049 
3tkcH_11	3tkcH_4	3tkcH_11	 0.000 
3tkcH_11	3tkcH_4	3tkcG_5	 39.276 
3tkcH_11	3tkcH_4	3tkcH_14	 102.015 
3tkcH_11	3tkcH_4	3tkcH_3	 124.490 
3tkcH_11	3tkcH_4	3tkcH_4	 90.000 
3tkcH_11	3tkcH_4	3tkcG_6	 56.486 
3tkcH_11	3tkcH_4	3tkcH_12	 55.118 
3tkcH_11	3tkcH_4	3tkcG_2	 132.331 
3tkcH_11	3tkcH_4	3tkcG_7	 118.438 
3tkcH_11	3tkcH_4	3tkcH_6	 39.852 
3tkcH_11	3tkcG_6	3tkcH_8	 157.374 
3tkcH_11	3tkcG_6	3tkcG_13	 111.338 
3tkcH_11	3tkcG_6	3tkcH_9	 96.897 
3tkcH_11	3tkcG_6	3tkcH_1	 36.033 
3tkcH_11	3tkcG_6	3tkcH_10	 7.696 
3tkcH_11	3tkcG_6	3tkcH_11	 0.000 
3tkcH_11	3tkcG_6	3tkcG_5	 40.120 
3tkcH_11	3tkcG_6	3tkcH_14	 86.350 
3tkcH_11	3tkcG_6	3tkcH_3	 126.653 
3tkcH_11	3tkcG_6	3tkcH_4	 91.146 
3tkcH_11	3tkcG_6	3tkcG_6	 90.000 
3tkcH_11	3tkcG_6	3tkcH_12	 67.935 
3tkcH_11	3tkcG_6	3tkcG_2	 125.428 
3tkcH_11	3tkcG_6	3tkcG_7	 161.133 
3tkcH_11	3tkcG_6	3tkcH_6	 75.666 
3tkcH_11	3tkcH_12	3tkcH_8	 108.695 
3tkcH_11	3tkcH_12	3tkcG_13	 124.617 
3tkcH_11	3tkcH_12	3tkcH_9	 107.152 
3tkcH_11	3tkcH_12	3tkcH_1	 29.930 
3tkcH_11	3tkcH_12	3tkcH_10	 27.406 
3tkcH_11	3tkcH_12	3tkcH_11	 0.000 
3tkcH_11	3tkcH_12	3tkcG_5	 41.240 
3tkcH_11	3tkcH_12	3tkcH_14	 100.877 
3tkcH_11	3tkcH_12	3tkcH_3	 150.826 
3tkcH_11	3tkcH_12	3tkcH_4	 83.365 
3tkcH_11	3tkcH_12	3tkcG_6	 69.358 
3tkcH_11	3tkcH_12	3tkcH_12	 90.000 
3tkcH_11	3tkcH_12	3tkcG_2	 92.583 
3tkcH_11	3tkcH_12	3tkcG_7	 104.168 
3tkcH_11	3tkcH_12	3tkcH_6	 75.612 
3tkcH_11	3tkcG_2	3tkcH_8	 122.993 
3tkcH_11	3tkcG_2	3tkcG_13	 91.851 
3tkcH_11	3tkcG_2	3tkcH_9	 48.593 
3tkcH_11	3tkcG_2	3tkcH_1	 18.996 
3tkcH_11	3tkcG_2	3tkcH_10	 6.418 
3tkcH_11	3tkcG_2	3tkcH_11	 0.000 
3tkcH_11	3tkcG_2	3tkcG_5	 28.085 
3tkcH_11	3tkcG_2	3tkcH_14	 58.874 
3tkcH_11	3tkcG_2	3tkcH_3	 95.147 
3tkcH_11	3tkcG_2	3tkcH_4	 33.433 
3tkcH_11	3tkcG_2	3tkcG_6	 30.426 
3tkcH_11	3tkcG_2	3tkcH_12	 37.943 
3tkcH_11	3tkcG_2	3tkcG_2	 90.000 
3tkcH_11	3tkcG_2	3tkcG_7	 98.514 
3tkcH_11	3tkcG_2	3tkcH_6	 31.330 
3tkcH_11	3tkcG_7	3tkcH_8	 152.443 
3tkcH_11	3tkcG_7	3tkcG_13	 79.582 
3tkcH_11	3tkcG_7	3tkcH_9	 41.427 
3tkcH_11	3tkcG_7	3tkcH_1	 18.717 
3tkcH_11	3tkcG_7	3tkcH_10	 1.046 
3tkcH_11	3tkcG_7	3tkcH_11	 0.000 
3tkcH_11	3tkcG_7	3tkcG_5	 25.368 
3tkcH_11	3tkcG_7	3tkcH_14	 51.901 
3tkcH_11	3tkcG_7	3tkcH_3	 93.791 
3tkcH_11	3tkcG_7	3tkcH_4	 37.044 
3tkcH_11	3tkcG_7	3tkcG_6	 10.647 
3tkcH_11	3tkcG_7	3tkcH_12	 33.270 
3tkcH_11	3tkcG_7	3tkcG_2	 65.385 
3tkcH_11	3tkcG_7	3tkcG_7	 90.000 
3tkcH_11	3tkcG_7	3tkcH_6	 32.424 
3tkcH_11	3tkcH_6	3tkcH_8	 126.815 
3tkcH_11	3tkcH_6	3tkcG_13	 156.841 
3tkcH_11	3tkcH_6	3tkcH_9	 76.483 
3tkcH_11	3tkcH_6	3tkcH_1	 33.907 
3tkcH_11	3tkcH_6	3tkcH_10	 21.134 
3tkcH_11	3tkcH_6	3tkcH_11	 0.000 
3tkcH_11	3tkcH_6	3tkcG_5	 45.875 
3tkcH_11	3tkcH_6	3tkcH_14	 132.914 
3tkcH_11	3tkcH_6	3tkcH_3	 131.517 
3tkcH_11	3tkcH_6	3tkcH_4	 133.300 
3tkcH_11	3tkcH_6	3tkcG_6	 66.579 
3tkcH_11	3tkcH_6	3tkcH_12	 65.302 
3tkcH_11	3tkcH_6	3tkcG_2	 127.594 
3tkcH_11	3tkcH_6	3tkcG_7	 117.273 
3tkcH_11	3tkcH_6	3tkcH_6	 90.000 
3tkcG_5	3tkcH_8	3tkcH_8	 90.000 
3tkcG_5	3tkcH_8	3tkcG_13	 56.087 
3tkcG_5	3tkcH_8	3tkcH_9	 51.951 
3tkcG_5	3tkcH_8	3tkcH_1	 21.362 
3tkcG_5	3tkcH_8	3tkcH_10	 23.892 
3tkcG_5	3tkcH_8	3tkcH_11	 22.846 
3tkcG_5	3tkcH_8	3tkcG_5	 0.000 
3tkcG_5	3tkcH_8	3tkcH_14	 30.744 
3tkcG_5	3tkcH_8	3tkcH_3	 81.705 
3tkcG_5	3tkcH_8	3tkcH_4	 10.007 
3tkcG_5	3tkcH_8	3tkcG_6	 34.214 
3tkcG_5	3tkcH_8	3tkcH_12	 37.820 
3tkcG_5	3tkcH_8	3tkcG_2	 23.345 
3tkcG_5	3tkcH_8	3tkcG_7	 47.332 
3tkcG_5	3tkcH_8	3tkcH_6	 12.041 
3tkcG_5	3tkcG_13	3tkcH_8	 90.999 
3tkcG_5	3tkcG_13	3tkcG_13	 90.000 
3tkcG_5	3tkcG_13	3tkcH_9	 63.015 
3tkcG_5	3tkcG_13	3tkcH_1	 22.773 
3tkcG_5	3tkcG_13	3tkcH_10	 29.707 
3tkcG_5	3tkcG_13	3tkcH_11	 23.417 
3tkcG_5	3tkcG_13	3tkcG_5	 0.000 
3tkcG_5	3tkcG_13	3tkcH_14	 12.979 
3tkcG_5	3tkcG_13	3tkcH_3	 122.397 
3tkcG_5	3tkcG_13	3tkcH_4	 28.107 
3tkcG_5	3tkcG_13	3tkcG_6	 48.363 
3tkcG_5	3tkcG_13	3tkcH_12	 47.581 
3tkcG_5	3tkcG_13	3tkcG_2	 62.597 
3tkcG_5	3tkcG_13	3tkcG_7	 81.000 
3tkcG_5	3tkcG_13	3tkcH_6	 18.299 
3tkcG_5	3tkcH_9	3tkcH_8	 89.274 
3tkcG_5	3tkcH_9	3tkcG_13	 69.912 
3tkcG_5	3tkcH_9	3tkcH_9	 90.000 
3tkcG_5	3tkcH_9	3tkcH_1	 27.653 
3tkcG_5	3tkcH_9	3tkcH_10	 25.772 
3tkcG_5	3tkcH_9	3tkcH_11	 31.501 
3tkcG_5	3tkcH_9	3tkcG_5	 0.000 
3tkcG_5	3tkcH_9	3tkcH_14	 44.067 
3tkcG_5	3tkcH_9	3tkcH_3	 102.606 
3tkcG_5	3tkcH_9	3tkcH_4	 38.107 
3tkcG_5	3tkcH_9	3tkcG_6	 49.596 
3tkcG_5	3tkcH_9	3tkcH_12	 39.101 
3tkcG_5	3tkcH_9	3tkcG_2	 62.399 
3tkcG_5	3tkcH_9	3tkcG_7	 86.947 
3tkcG_5	3tkcH_9	3tkcH_6	 27.231 
3tkcG_5	3tkcH_1	3tkcH_8	 94.911 
3tkcG_5	3tkcH_1	3tkcG_13	 61.495 
3tkcG_5	3tkcH_1	3tkcH_9	 88.704 
3tkcG_5	3tkcH_1	3tkcH_1	 90.000 
3tkcG_5	3tkcH_1	3tkcH_10	 83.165 
3tkcG_5	3tkcH_1	3tkcH_11	 73.510 
3tkcG_5	3tkcH_1	3tkcG_5	 0.000 
3tkcG_5	3tkcH_1	3tkcH_14	 49.822 
3tkcG_5	3tkcH_1	3tkcH_3	 75.010 
3tkcG_5	3tkcH_1	3tkcH_4	 65.545 
3tkcG_5	3tkcH_1	3tkcG_6	 99.322 
3tkcG_5	3tkcH_1	3tkcH_12	 69.196 
3tkcG_5	3tkcH_1	3tkcG_2	 85.164 
3tkcG_5	3tkcH_1	3tkcG_7	 97.160 
3tkcG_5	3tkcH_1	3tkcH_6	 56.935 
3tkcG_5	3tkcH_10	3tkcH_8	 105.650 
3tkcG_5	3tkcH_10	3tkcG_13	 77.937 
3tkcG_5	3tkcH_10	3tkcH_9	 125.502 
3tkcG_5	3tkcH_10	3tkcH_1	 59.660 
3tkcG_5	3tkcH_10	3tkcH_10	 90.000 
3tkcG_5	3tkcH_10	3tkcH_11	 70.032 
3tkcG_5	3tkcH_10	3tkcG_5	 0.000 
3tkcG_5	3tkcH_10	3tkcH_14	 63.562 
3tkcG_5	3tkcH_10	3tkcH_3	 99.521 
3tkcG_5	3tkcH_10	3tkcH_4	 72.240 
3tkcG_5	3tkcH_10	3tkcG_6	 125.039 
3tkcG_5	3tkcH_10	3tkcH_12	 96.842 
3tkcG_5	3tkcH_10	3tkcG_2	 87.977 
3tkcG_5	3tkcH_10	3tkcG_7	 109.664 
3tkcG_5	3tkcH_10	3tkcH_6	 63.539 
3tkcG_5	3tkcH_11	3tkcH_8	 70.535 
3tkcG_5	3tkcH_11	3tkcG_13	 53.230 
3tkcG_5	3tkcH_11	3tkcH_9	 92.155 
3tkcG_5	3tkcH_11	3tkcH_1	 58.355 
3tkcG_5	3tkcH_11	3tkcH_10	 73.742 
3tkcG_5	3tkcH_11	3tkcH_11	 90.000 
3tkcG_5	3tkcH_11	3tkcG_5	 0.000 
3tkcG_5	3tkcH_11	3tkcH_14	 45.851 
3tkcG_5	3tkcH_11	3tkcH_3	 71.292 
3tkcG_5	3tkcH_11	3tkcH_4	 50.597 
3tkcG_5	3tkcH_11	3tkcG_6	 81.794 
3tkcG_5	3tkcH_11	3tkcH_12	 79.445 
3tkcG_5	3tkcH_11	3tkcG_2	 58.150 
3tkcG_5	3tkcH_11	3tkcG_7	 73.575 
3tkcG_5	3tkcH_11	3tkcH_6	 47.366 
3tkcG_5	3tkcG_5	3tkcH_8	 90.000 
3tkcG_5	3tkcG_5	3tkcG_13	 90.000 
3tkcG_5	3tkcG_5	3tkcH_9	 90.000 
3tkcG_5	3tkcG_5	3tkcH_1	 90.000 
3tkcG_5	3tkcG_5	3tkcH_10	 90.000 
3tkcG_5	3tkcG_5	3tkcH_11	 90.000 
3tkcG_5	3tkcG_5	3tkcG_5	 90.000 
3tkcG_5	3tkcG_5	3tkcH_14	 90.000 
3tkcG_5	3tkcG_5	3tkcH_3	 90.000 
3tkcG_5	3tkcG_5	3tkcH_4	 90.000 
3tkcG_5	3tkcG_5	3tkcG_6	 90.000 
3tkcG_5	3tkcG_5	3tkcH_12	 90.000 
3tkcG_5	3tkcG_5	3tkcG_2	 90.000 
3tkcG_5	3tkcG_5	3tkcG_7	 90.000 
3tkcG_5	3tkcG_5	3tkcH_6	 90.000 
3tkcG_5	3tkcH_14	3tkcH_8	 111.048 
3tkcG_5	3tkcH_14	3tkcG_13	 160.103 
3tkcG_5	3tkcH_14	3tkcH_9	 89.896 
3tkcG_5	3tkcH_14	3tkcH_1	 30.662 
3tkcG_5	3tkcH_14	3tkcH_10	 43.440 
3tkcG_5	3tkcH_14	3tkcH_11	 32.646 
3tkcG_5	3tkcH_14	3tkcG_5	 0.000 
3tkcG_5	3tkcH_14	3tkcH_14	 90.000 
3tkcG_5	3tkcH_14	3tkcH_3	 149.060 
3tkcG_5	3tkcH_14	3tkcH_4	 66.224 
3tkcG_5	3tkcH_14	3tkcG_6	 70.308 
3tkcG_5	3tkcH_14	3tkcH_12	 76.852 
3tkcG_5	3tkcH_14	3tkcG_2	 91.531 
3tkcG_5	3tkcH_14	3tkcG_7	 103.916 
3tkcG_5	3tkcH_14	3tkcH_6	 46.012 
3tkcG_5	3tkcH_3	3tkcH_8	 68.903 
3tkcG_5	3tkcH_3	3tkcG_13	 41.358 
3tkcG_5	3tkcH_3	3tkcH_9	 46.438 
3tkcG_5	3tkcH_3	3tkcH_1	 19.449 
3tkcG_5	3tkcH_3	3tkcH_10	 23.023 
3tkcG_5	3tkcH_3	3tkcH_11	 21.576 
3tkcG_5	3tkcH_3	3tkcG_5	 0.000 
3tkcG_5	3tkcH_3	3tkcH_14	 15.398 
3tkcG_5	3tkcH_3	3tkcH_3	 90.000 
3tkcG_5	3tkcH_3	3tkcH_4	 16.320 
3tkcG_5	3tkcH_3	3tkcG_6	 35.239 
3tkcG_5	3tkcH_3	3tkcH_12	 30.496 
3tkcG_5	3tkcH_3	3tkcG_2	 43.392 
3tkcG_5	3tkcH_3	3tkcG_7	 60.367 
3tkcG_5	3tkcH_3	3tkcH_6	 7.598 
3tkcG_5	3tkcH_4	3tkcH_8	 159.774 
3tkcG_5	3tkcH_4	3tkcG_13	 128.925 
3tkcG_5	3tkcH_4	3tkcH_9	 104.771 
3tkcG_5	3tkcH_4	3tkcH_1	 41.462 
3tkcG_5	3tkcH_4	3tkcH_10	 52.839 
3tkcG_5	3tkcH_4	3tkcH_11	 39.276 
3tkcG_5	3tkcH_4	3tkcG_5	 0.000 
3tkcG_5	3tkcH_4	3tkcH_14	 85.760 
3tkcG_5	3tkcH_4	3tkcH_3	 143.634 
3tkcG_5	3tkcH_4	3tkcH_4	 90.000 
3tkcG_5	3tkcH_4	3tkcG_6	 94.276 
3tkcG_5	3tkcH_4	3tkcH_12	 81.575 
3tkcG_5	3tkcH_4	3tkcG_2	 137.475 
3tkcG_5	3tkcH_4	3tkcG_7	 151.689 
3tkcG_5	3tkcH_4	3tkcH_6	 36.723 
3tkcG_5	3tkcG_6	3tkcH_8	 117.254 
3tkcG_5	3tkcG_6	3tkcG_13	 78.736 
3tkcG_5	3tkcG_6	3tkcH_9	 108.529 
3tkcG_5	3tkcG_6	3tkcH_1	 34.778 
3tkcG_5	3tkcG_6	3tkcH_10	 32.989 
3tkcG_5	3tkcG_6	3tkcH_11	 40.120 
3tkcG_5	3tkcG_6	3tkcG_5	 0.000 
3tkcG_5	3tkcG_6	3tkcH_14	 54.622 
3tkcG_5	3tkcG_6	3tkcH_3	 104.639 
3tkcG_5	3tkcG_6	3tkcH_4	 52.416 
3tkcG_5	3tkcG_6	3tkcG_6	 90.000 
3tkcG_5	3tkcG_6	3tkcH_12	 69.089 
3tkcG_5	3tkcG_6	3tkcG_2	 85.861 
3tkcG_5	3tkcG_6	3tkcG_7	 121.016 
3tkcG_5	3tkcG_6	3tkcH_6	 39.571 
3tkcG_5	3tkcH_12	3tkcH_8	 93.143 
3tkcG_5	3tkcH_12	3tkcG_13	 86.174 
3tkcG_5	3tkcH_12	3tkcH_9	 126.020 
3tkcG_5	3tkcH_12	3tkcH_1	 33.816 
3tkcG_5	3tkcH_12	3tkcH_10	 42.847 
3tkcG_5	3tkcH_12	3tkcH_11	 41.240 
3tkcG_5	3tkcH_12	3tkcG_5	 0.000 
3tkcG_5	3tkcH_12	3tkcH_14	 60.291 
3tkcG_5	3tkcH_12	3tkcH_3	 118.781 
3tkcG_5	3tkcH_12	3tkcH_4	 54.061 
3tkcG_5	3tkcH_12	3tkcG_6	 74.180 
3tkcG_5	3tkcH_12	3tkcH_12	 90.000 
3tkcG_5	3tkcH_12	3tkcG_2	 70.957 
3tkcG_5	3tkcH_12	3tkcG_7	 92.404 
3tkcG_5	3tkcH_12	3tkcH_6	 42.426 
